player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
517,Aaron_Cresswell_517,unknown,2,1,0,0,0,0.0,0.0,0.0,0.0,7,False,3.5,1.0,1,2024/25
517,Aaron_Cresswell_517,unknown,5,17,0,0,0,1.5,3.0,11.8,0.0,6,True,2.5,0.75,1,2024/25
517,Aaron_Cresswell_517,unknown,7,7,0,0,0,0.2,0.6,0.0,1.0,10,True,2.5,0.8,1,2024/25
517,Aaron_Cresswell_517,unknown,9,1,0,0,0,0.1,1.2,0.0,0.0,14,True,2.5,0.8,0,2024/25
517,Aaron_Cresswell_517,unknown,15,2,0,0,0,1.6,2.0,14.0,0.0,20,True,2.5,3.8,1,2024/25
517,Aaron_Cresswell_517,unknown,18,22,0,0,0,2.2,8.0,14.1,0.0,17,False,3.5,2.2,1,2024/25
517,Aaron_Cresswell_517,unknown,21,9,0,0,0,0.1,1.0,0.0,0.0,9,True,2.5,2.3333333333333335,1,2024/25
517,Aaron_Cresswell_517,unknown,22,55,0,0,0,0.5,2.0,0.9,2.0,7,True,2.5,1.0,1,2024/25
517,Aaron_Cresswell_517,unknown,23,90,0,0,0,3.3,13.2,20.2,0.0,2,False,3.5,1.0,1,2024/25
517,Aaron_Cresswell_517,unknown,24,86,0,0,0,2.9,9.2,17.8,2.0,6,False,3.5,0.0,1,2024/25
517,Aaron_Cresswell_517,unknown,26,90,0,0,1,1.7,16.2,1.1,0.0,1,False,3.5,0.0,6,2024/25
517,Aaron_Cresswell_517,unknown,27,90,0,0,1,6.4,30.8,33.4,0.0,11,True,2.5,0.0,9,2024/25
517,Aaron_Cresswell_517,unknown,28,68,0,0,0,1.1,10.0,0.8,0.0,15,True,2.5,0.0,2,2024/25
517,Aaron_Cresswell_517,unknown,30,45,0,0,0,1.9,18.6,0.8,0.0,20,False,3.5,0.0,1,2024/25
517,Aaron_Cresswell_517,unknown,35,87,0,0,0,1.8,13.0,5.3,0.0,18,True,2.5,0.0,2,2024/25
517,Aaron_Cresswell_517,unknown,36,90,0,0,1,2.6,10.4,15.3,0.0,14,False,3.5,0.0,5,2024/25
517,Aaron_Cresswell_517,unknown,37,57,0,0,0,3.5,9.0,16.8,9.0,16,True,2.5,0.0,1,2024/25
517,Aaron_Cresswell_517,unknown,38,1,0,0,0,0.0,0.2,0.0,0.0,10,False,3.5,0.0,1,2024/25
14,Aaron_Ramsdale_14,unknown,3,90,0,0,0,2.8,27.8,0.0,0.0,4,False,3.5,2.5,2,2024/25
14,Aaron_Ramsdale_14,unknown,4,90,0,0,0,4.5,45.4,0.0,0.0,14,True,2.5,2.6666666666666665,3,2024/25
14,Aaron_Ramsdale_14,unknown,5,90,0,0,0,4.1,41.2,0.0,0.0,10,True,2.5,2.5,3,2024/25
14,Aaron_Ramsdale_14,unknown,6,90,0,0,0,2.3,22.8,0.0,0.0,3,False,3.5,2.4,2,2024/25
14,Aaron_Ramsdale_14,unknown,7,90,0,0,0,2.4,24.4,0.0,0.0,1,False,3.5,2.2,2,2024/25
14,Aaron_Ramsdale_14,unknown,8,90,0,0,0,1.3,12.6,0.0,0.0,11,True,2.5,2.4,1,2024/25
14,Aaron_Ramsdale_14,unknown,9,90,0,0,0,4.1,41.0,0.0,0.0,13,False,3.5,3.6,4,2024/25
14,Aaron_Ramsdale_14,unknown,10,90,0,0,1,3.3,32.8,0.0,0.0,8,True,2.5,3.2,9,2024/25
14,Aaron_Ramsdale_14,unknown,11,90,0,0,0,1.4,13.6,0.0,0.0,20,False,3.5,4.8,0,2024/25
14,Aaron_Ramsdale_14,unknown,17,90,0,0,1,3.9,38.8,0.0,0.0,9,False,3.5,2.2,10,2024/25
14,Aaron_Ramsdale_14,unknown,18,90,0,0,0,0.8,7.8,0.0,0.0,19,True,2.5,2.0,2,2024/25
14,Aaron_Ramsdale_14,unknown,19,90,0,0,0,5.1,51.0,0.0,0.0,7,False,3.5,2.0,3,2024/25
14,Aaron_Ramsdale_14,unknown,20,90,0,0,0,3.9,39.0,0.0,0.0,4,True,2.5,1.8,1,2024/25
14,Aaron_Ramsdale_14,unknown,21,90,0,0,0,4.4,44.0,0.0,0.0,14,False,3.5,2.0,3,2024/25
14,Aaron_Ramsdale_14,unknown,22,90,0,0,0,0.9,9.4,0.0,0.0,16,False,3.5,1.6,1,2024/25
14,Aaron_Ramsdale_14,unknown,24,90,0,0,0,4.1,40.8,0.0,0.0,10,False,3.5,1.8,3,2024/25
14,Aaron_Ramsdale_14,unknown,25,90,0,0,0,3.7,36.8,0.0,0.0,3,True,2.5,4.6,2,2024/25
14,Aaron_Ramsdale_14,unknown,26,90,0,0,0,6.4,64.2,0.0,0.0,5,True,2.5,4.8,1,2024/25
14,Aaron_Ramsdale_14,unknown,27,90,0,0,0,3.9,39.0,0.0,0.0,6,False,3.5,5.0,2,2024/25
14,Aaron_Ramsdale_14,unknown,28,90,0,0,0,3.4,33.8,0.0,0.0,12,False,3.5,4.8,2,2024/25
14,Aaron_Ramsdale_14,unknown,29,90,0,0,0,0.7,6.8,0.0,0.0,20,True,2.5,6.4,1,2024/25
14,Aaron_Ramsdale_14,unknown,30,90,0,0,0,2.1,21.0,0.0,0.0,7,True,2.5,3.4,2,2024/25
14,Aaron_Ramsdale_14,unknown,31,90,0,0,0,3.7,37.0,0.0,0.0,18,False,3.5,3.4,2,2024/25
14,Aaron_Ramsdale_14,unknown,32,90,0,0,0,8.9,88.8,0.0,0.0,2,True,2.5,3.75,16,2024/25
14,Aaron_Ramsdale_14,unknown,33,90,0,0,0,2.8,27.4,0.1,0.0,19,False,3.5,4.666666666666667,3,2024/25
14,Aaron_Ramsdale_14,unknown,34,90,0,0,0,2.6,26.2,0.0,0.0,9,True,2.5,2.0,2,2024/25
14,Aaron_Ramsdale_14,unknown,35,90,0,0,0,1.6,15.8,0.0,0.0,11,False,3.5,3.0,1,2024/25
14,Aaron_Ramsdale_14,unknown,36,90,0,0,1,3.2,31.8,0.0,0.0,13,True,2.5,0.0,10,2024/25
14,Aaron_Ramsdale_14,unknown,37,90,0,0,0,1.7,17.0,0.0,0.0,8,False,3.5,0.0,1,2024/25
14,Aaron_Ramsdale_14,unknown,38,90,0,0,0,4.3,42.6,0.0,0.0,1,True,2.5,0.0,3,2024/25
388,Aaron_Wan-Bissaka_388,unknown,2,28,0,0,0,0.4,4.2,0.1,0.0,7,False,3.5,1.0,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,3,90,0,0,0,5.1,20.4,30.8,0.0,13,True,2.5,1.0,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,4,90,0,0,0,2.9,17.6,11.8,0.0,9,False,3.5,1.3333333333333333,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,5,90,0,0,0,7.1,26.2,39.0,6.0,6,True,2.5,1.25,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,6,90,0,0,0,3.3,10.8,14.0,8.0,4,False,3.5,1.4,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,7,90,0,0,0,3.7,12.6,13.7,11.0,10,True,2.5,1.6,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,8,90,0,0,0,4.7,27.6,13.0,6.0,18,False,3.5,1.4,0,2024/25
388,Aaron_Wan-Bissaka_388,unknown,9,90,0,0,0,3.0,20.0,4.0,6.0,14,True,2.5,1.4,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,10,90,0,0,0,1.7,11.2,4.1,2.0,16,False,3.5,1.4,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,11,66,0,0,1,1.4,11.6,2.3,0.0,8,True,2.5,2.2,6,2024/25
388,Aaron_Wan-Bissaka_388,unknown,12,90,1,0,1,7.7,57.4,3.0,17.0,15,False,3.5,4.8,15,2024/25
388,Aaron_Wan-Bissaka_388,unknown,13,90,1,0,0,7.3,47.6,2.3,23.0,1,True,2.5,6.0,6,2024/25
388,Aaron_Wan-Bissaka_388,unknown,14,90,0,0,0,4.3,16.6,21.3,5.0,11,False,3.5,5.8,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,15,90,0,0,0,5.3,19.2,31.3,2.0,20,True,2.5,6.0,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,16,90,0,1,0,3.1,13.8,16.9,0.0,3,False,3.5,5.8,5,2024/25
388,Aaron_Wan-Bissaka_388,unknown,17,90,0,0,0,2.4,22.4,1.2,0.0,5,True,2.5,3.2,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,18,90,0,0,1,6.4,19.2,34.3,10.0,17,False,3.5,3.8,9,2024/25
388,Aaron_Wan-Bissaka_388,unknown,19,90,0,0,0,4.0,14.6,21.8,4.0,12,True,2.5,3.6,0,2024/25
388,Aaron_Wan-Bissaka_388,unknown,20,90,0,0,0,1.5,10.2,1.9,3.0,13,False,3.5,3.2,0,2024/25
388,Aaron_Wan-Bissaka_388,unknown,21,90,0,1,0,4.3,29.4,11.5,2.0,9,True,2.5,2.8,3,2024/25
388,Aaron_Wan-Bissaka_388,unknown,22,90,0,0,0,4.5,24.6,16.7,4.0,7,True,2.5,2.6,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,23,90,0,0,0,7.4,31.2,40.3,2.0,2,False,3.5,1.2,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,24,90,0,0,0,1.7,11.4,1.5,4.0,6,False,3.5,1.0,-1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,25,90,0,0,0,1.8,11.8,4.3,2.0,4,True,2.5,1.4,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,26,90,0,1,1,8.5,40.4,26.0,19.0,1,False,3.5,3.2,12,2024/25
388,Aaron_Wan-Bissaka_388,unknown,27,90,0,0,1,4.6,24.8,20.7,0.0,11,True,2.5,4.4,7,2024/25
388,Aaron_Wan-Bissaka_388,unknown,28,90,0,0,0,1.8,14.0,3.6,0.0,15,True,2.5,4.4,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,29,90,0,0,0,2.8,20.6,3.5,4.0,8,False,3.5,5.0,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,30,90,0,0,0,5.6,34.0,17.8,4.0,20,False,3.5,5.0,2,2024/25
388,Aaron_Wan-Bissaka_388,unknown,31,90,0,0,0,2.0,15.4,2.8,2.0,3,True,2.5,2.8,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,32,90,0,0,0,5.5,28.0,25.4,2.0,12,False,3.5,1.6,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,34,90,0,0,0,6.1,15.8,24.2,21.0,5,False,3.5,2.4,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,35,90,0,1,0,5.8,30.4,16.8,11.0,18,True,2.5,4.4,7,2024/25
388,Aaron_Wan-Bissaka_388,unknown,36,90,0,1,1,6.3,33.4,23.8,6.0,14,False,3.5,4.4,12,2024/25
388,Aaron_Wan-Bissaka_388,unknown,37,90,0,0,0,3.2,25.0,5.3,2.0,16,True,2.5,5.2,1,2024/25
388,Aaron_Wan-Bissaka_388,unknown,38,90,0,1,0,5.5,34.0,20.5,0.0,10,False,3.5,6.25,5,2024/25
217,Abdoulaye_Doucouré_217,unknown,1,62,0,0,0,1.1,2.4,3.2,5.0,5,True,2.5,0.0,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,2,56,0,0,0,1.0,1.6,1.4,7.0,18,False,3.5,2.0,1,2024/25
217,Abdoulaye_Doucouré_217,unknown,3,7,0,0,0,0.5,1.2,1.9,2.0,3,True,2.5,1.5,1,2024/25
217,Abdoulaye_Doucouré_217,unknown,5,90,0,0,0,1.8,12.6,2.8,3.0,11,False,3.5,1.5,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,6,90,0,0,0,2.3,10.4,13.0,0.0,7,True,2.5,1.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,7,90,0,0,1,4.4,11.6,32.2,0.0,15,True,2.5,1.8,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,8,90,0,0,1,3.9,13.8,23.5,2.0,10,False,3.5,2.2,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,9,79,0,0,0,4.5,12.8,13.6,19.0,9,True,2.5,2.4,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,11,85,0,0,1,4.1,5.8,25.9,9.0,19,False,3.5,2.8,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,12,71,0,0,1,0.9,4.0,2.8,2.0,4,True,2.5,2.6,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,13,90,0,0,0,3.3,7.2,24.1,2.0,14,False,3.5,2.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,14,82,0,0,1,1.8,3.0,14.2,1.0,20,True,2.5,2.8,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,16,90,0,0,1,2.2,14.2,1.2,7.0,1,False,3.5,2.8,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,17,90,0,0,1,2.4,10.2,11.4,2.0,6,True,2.5,2.6,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,18,90,0,0,0,1.3,4.6,3.3,5.0,13,False,3.5,2.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,19,90,0,0,0,4.3,4.4,27.8,11.0,16,True,2.5,2.2,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,20,90,0,0,0,2.8,10.4,13.8,4.0,3,False,3.5,2.0,1,2024/25
217,Abdoulaye_Doucouré_217,unknown,21,82,0,0,0,2.6,5.6,3.2,17.0,2,True,2.5,1.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,22,90,0,0,0,1.8,7.6,4.7,6.0,18,True,2.5,1.8,1,2024/25
217,Abdoulaye_Doucouré_217,unknown,23,77,0,0,1,0.6,1.6,2.4,2.0,5,False,3.5,3.0,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,24,90,1,0,1,9.8,39.8,24.1,34.0,11,True,2.5,2.6,8,2024/25
217,Abdoulaye_Doucouré_217,unknown,24,90,0,0,0,2.6,0.0,21.6,8.0,12,True,2.5,4.6,-1,2024/25
217,Abdoulaye_Doucouré_217,unknown,26,80,1,1,0,12.3,53.6,15.3,54.0,14,True,2.5,4.6,12,2024/25
217,Abdoulaye_Doucouré_217,unknown,28,62,0,0,0,3.1,5.4,11.2,14.0,20,False,3.5,4.0,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,29,67,0,0,0,2.7,0.4,5.2,21.0,19,True,2.5,3.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,30,85,0,0,0,3.8,19.2,11.1,8.0,12,False,3.5,3.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,31,90,0,0,0,2.6,6.4,0.5,19.0,1,True,2.5,3.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,32,90,1,0,1,9.6,40.8,29.3,26.0,16,False,3.5,4.2,10,2024/25
217,Abdoulaye_Doucouré_217,unknown,33,90,0,0,0,4.4,9.4,2.4,32.0,13,True,2.5,4.4,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,34,90,0,0,0,1.7,6.4,2.4,8.0,6,False,3.5,2.6,2,2024/25
217,Abdoulaye_Doucouré_217,unknown,36,60,0,1,0,3.4,20.0,11.8,2.0,9,False,3.5,3.0,5,2024/25
217,Abdoulaye_Doucouré_217,unknown,37,64,0,0,1,3.8,5.2,16.8,16.0,17,True,2.5,2.0,3,2024/25
217,Abdoulaye_Doucouré_217,unknown,38,14,0,0,0,0.2,1.0,1.3,0.0,15,False,3.5,1.0,1,2024/25
732,Abdukodir_Khusanov_732,unknown,23,53,0,0,0,0.5,2.8,0.2,2.0,6,True,2.5,0.0,0,2024/25
732,Abdukodir_Khusanov_732,unknown,25,90,0,0,1,1.9,16.0,0.6,2.0,15,True,2.5,3.0,6,2024/25
732,Abdukodir_Khusanov_732,unknown,26,90,0,0,0,4.3,26.2,16.3,0.0,12,True,2.5,2.3333333333333335,1,2024/25
732,Abdukodir_Khusanov_732,unknown,27,90,0,0,1,2.9,18.2,10.8,0.0,18,False,3.5,3.25,6,2024/25
732,Abdukodir_Khusanov_732,unknown,28,90,0,0,0,3.2,27.4,4.2,0.0,16,False,3.5,3.0,2,2024/25
732,Abdukodir_Khusanov_732,unknown,29,90,0,0,0,1.3,11.4,1.8,0.0,5,True,2.5,2.8,-1,2024/25
570,Abdul_Fatawu_570,unknown,1,90,0,1,0,8.0,45.0,32.5,2.0,18,True,2.5,0.0,8,2024/25
570,Abdul_Fatawu_570,unknown,2,90,0,0,0,3.8,13.4,4.8,20.0,9,False,3.5,8.0,2,2024/25
570,Abdul_Fatawu_570,unknown,3,67,0,0,0,2.7,7.8,1.4,18.0,2,True,2.5,5.0,2,2024/25
570,Abdul_Fatawu_570,unknown,4,18,0,0,0,0.4,1.2,0.3,2.0,7,False,3.5,4.0,1,2024/25
570,Abdul_Fatawu_570,unknown,5,1,0,0,0,0.0,0.0,0.3,0.0,8,True,2.5,3.25,1,2024/25
570,Abdul_Fatawu_570,unknown,6,1,0,0,0,0.0,0.0,0.0,0.0,1,False,3.5,2.8,1,2024/25
570,Abdul_Fatawu_570,unknown,7,8,0,0,0,0.2,0.0,0.0,2.0,3,True,2.5,1.4,1,2024/25
570,Abdul_Fatawu_570,unknown,8,31,0,1,0,8.3,25.2,11.6,46.0,17,False,3.5,1.2,4,2024/25
570,Abdul_Fatawu_570,unknown,9,90,0,0,0,4.2,11.2,17.4,13.0,16,True,2.5,1.6,2,2024/25
570,Abdul_Fatawu_570,unknown,10,90,0,0,0,9.2,25.8,33.8,32.0,10,False,3.5,1.8,2,2024/25
570,Abdul_Fatawu_570,unknown,11,90,0,0,0,3.3,18.0,2.2,13.0,14,False,3.5,2.0,2,2024/25
239,Adama_Traoré_239,unknown,1,77,0,0,1,1.9,1.0,3.8,14.0,14,False,3.5,0.0,3,2024/25
239,Adama_Traoré_239,unknown,2,68,0,1,0,10.5,29.6,45.5,30.0,11,True,2.5,3.0,5,2024/25
239,Adama_Traoré_239,unknown,3,90,1,0,0,8.8,41.6,20.9,25.0,10,False,3.5,4.0,9,2024/25
239,Adama_Traoré_239,unknown,4,90,0,0,0,7.3,14.6,24.7,34.0,19,True,2.5,5.666666666666667,2,2024/25
239,Adama_Traoré_239,unknown,5,73,0,1,0,9.7,29.4,42.7,25.0,15,True,2.5,4.75,4,2024/25
239,Adama_Traoré_239,unknown,6,68,0,0,1,1.1,0.8,3.4,7.0,16,False,3.5,4.6,3,2024/25
239,Adama_Traoré_239,unknown,7,90,0,0,0,5.9,12.8,13.7,32.0,13,False,3.5,4.6,2,2024/25
239,Adama_Traoré_239,unknown,8,67,0,0,0,3.4,4.4,21.7,8.0,2,True,2.5,4.0,2,2024/25
239,Adama_Traoré_239,unknown,9,67,0,0,1,6.3,10.0,32.3,21.0,8,False,3.5,2.6,3,2024/25
239,Adama_Traoré_239,unknown,10,25,0,1,0,7.2,23.0,26.1,23.0,4,True,2.5,2.8,4,2024/25
239,Adama_Traoré_239,unknown,11,1,0,0,0,0.6,2.0,4.3,0.0,7,False,3.5,2.8,1,2024/25
239,Adama_Traoré_239,unknown,12,19,0,0,0,1.3,2.4,5.1,5.0,20,True,2.5,2.4,1,2024/25
239,Adama_Traoré_239,unknown,14,19,0,0,0,0.3,0.2,0.5,2.0,5,True,2.5,2.0,1,2024/25
239,Adama_Traoré_239,unknown,15,59,0,0,0,0.8,3.6,4.4,0.0,1,True,2.5,1.6,1,2024/25
239,Adama_Traoré_239,unknown,16,3,0,0,0,2.0,3.0,0.0,17.0,12,False,3.5,1.0,1,2024/25
239,Adama_Traoré_239,unknown,17,28,0,0,0,5.4,8.4,35.2,10.0,17,True,2.5,1.0,1,2024/25
239,Adama_Traoré_239,unknown,18,66,0,0,0,4.1,6.4,30.3,4.0,6,False,3.5,1.2,2,2024/25
239,Adama_Traoré_239,unknown,19,12,0,0,0,0.6,1.0,3.3,2.0,3,True,2.5,1.2,1,2024/25
239,Adama_Traoré_239,unknown,20,11,0,0,0,3.5,7.2,25.5,2.0,10,True,2.5,1.2,1,2024/25
239,Adama_Traoré_239,unknown,21,22,0,0,0,2.6,0.2,14.3,11.0,19,False,3.5,1.2,1,2024/25
239,Adama_Traoré_239,unknown,22,45,1,0,0,7.5,35.8,14.4,25.0,11,False,3.5,2.2,6,2024/25
239,Adama_Traoré_239,unknown,23,37,0,0,0,1.7,3.4,5.8,8.0,14,True,2.5,2.0,1,2024/25
239,Adama_Traoré_239,unknown,24,87,0,0,0,4.8,4.0,20.8,23.0,15,False,3.5,2.2,2,2024/25
239,Adama_Traoré_239,unknown,25,89,0,1,0,10.1,30.6,44.8,26.0,16,True,2.5,3.2,6,2024/25
