player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
402,Aaron_Cresswell_402,unknown,4,90,0,0,0,3.7,9.8,27.6,0.0,20,True,2.5,1.3333333333333333,1,2018/19
402,Aaron_Cresswell_402,unknown,9,90,0,0,0,5.0,22.0,25.8,2.0,17,True,2.5,1.4,2,2018/19
402,Aaron_Cresswell_402,unknown,10,15,0,0,0,1.4,14.0,0.0,0.0,11,False,3.5,1.4,1,2018/19
402,Aaron_Cresswell_402,unknown,11,90,0,0,0,5.7,16.2,33.1,8.0,4,True,2.5,1.2,1,2018/19
402,Aaron_Cresswell_402,unknown,12,90,0,0,0,3.4,19.8,12.4,2.0,10,False,3.5,2.2,2,2018/19
402,Aaron_Cresswell_402,unknown,13,45,0,0,0,2.4,7.8,14.8,1.0,13,True,2.5,2.2,1,2018/19
402,Aaron_Cresswell_402,unknown,14,55,0,0,0,2.4,20.6,0.9,2.0,15,False,3.5,2.2,1,2018/19
402,Aaron_Cresswell_402,unknown,19,90,0,0,0,3.1,16.8,14.3,0.0,16,False,3.5,2.0,2,2018/19
402,Aaron_Cresswell_402,unknown,20,90,0,0,0,2.9,12.0,12.6,4.0,4,False,3.5,1.8,1,2018/19
402,Aaron_Cresswell_402,unknown,21,90,0,0,0,1.1,9.2,2.0,0.0,3,True,2.5,1.6,1,2018/19
402,Aaron_Cresswell_402,unknown,22,90,0,0,1,3.5,13.2,15.4,6.0,1,True,2.5,1.75,6,2018/19
402,Aaron_Cresswell_402,unknown,23,90,0,0,0,4.1,21.4,15.3,4.0,2,False,3.5,2.0,1,2018/19
402,Aaron_Cresswell_402,unknown,25,90,0,0,0,1.8,7.6,0.6,10.0,12,True,2.5,1.0,2,2018/19
402,Aaron_Cresswell_402,unknown,26,90,0,0,0,5.1,23.4,17.7,10.0,7,False,3.5,0.0,2,2018/19
402,Aaron_Cresswell_402,unknown,27,90,0,0,0,3.4,16.0,9.8,8.0,9,True,2.5,0.0,2,2018/19
402,Aaron_Cresswell_402,unknown,29,33,0,0,0,2.1,6.2,14.9,0.0,15,True,2.5,0.0,1,2018/19
402,Aaron_Cresswell_402,unknown,30,90,0,0,0,5.4,17.2,16.4,20.0,5,False,3.5,0.0,1,2018/19
402,Aaron_Cresswell_402,unknown,31,90,0,1,0,11.1,33.2,46.2,32.0,10,True,2.5,0.0,4,2018/19
402,Aaron_Cresswell_402,unknown,32,90,0,0,0,2.7,21.2,5.4,0.0,8,True,2.5,0.0,1,2018/19
402,Aaron_Cresswell_402,unknown,33,90,0,0,0,2.0,10.6,5.7,4.0,6,False,3.5,0.0,1,2018/19
83,Aaron_Lennon_83,unknown,1,90,0,0,1,3.9,10.0,12.3,17.0,16,False,3.5,0.0,3,2018/19
83,Aaron_Lennon_83,unknown,2,90,0,0,0,1.4,5.6,2.3,6.0,18,True,2.5,3.0,2,2018/19
83,Aaron_Lennon_83,unknown,3,90,0,0,0,1.9,3.8,11.4,4.0,9,False,3.5,2.5,2,2018/19
83,Aaron_Lennon_83,unknown,4,90,0,0,0,0.8,0.0,2.5,6.0,14,True,2.5,2.3333333333333335,2,2018/19
83,Aaron_Lennon_83,unknown,5,90,0,0,0,1.1,8.2,1.2,2.0,20,False,3.5,2.25,2,2018/19
83,Aaron_Lennon_83,unknown,6,90,1,1,1,14.8,61.8,28.7,57.0,2,True,2.5,2.2,13,2018/19
83,Aaron_Lennon_83,unknown,7,90,0,0,0,0.8,6.8,1.5,0.0,5,False,3.5,4.2,1,2018/19
83,Aaron_Lennon_83,unknown,8,90,0,0,0,4.0,14.6,21.3,4.0,10,True,2.5,4.0,2,2018/19
83,Aaron_Lennon_83,unknown,9,68,0,0,0,0.7,0.0,1.8,6.0,13,False,3.5,4.0,2,2018/19
83,Aaron_Lennon_83,unknown,11,74,0,0,0,0.5,3.6,1.3,0.0,19,False,3.5,4.0,2,2018/19
83,Aaron_Lennon_83,unknown,12,90,0,0,1,1.4,9.8,2.1,2.0,11,False,3.5,2.0,3,2018/19
83,Aaron_Lennon_83,unknown,13,90,0,0,0,3.3,12.4,18.1,2.0,15,True,2.5,2.2,2,2018/19
83,Aaron_Lennon_83,unknown,14,45,0,0,0,0.3,1.2,1.7,0.0,7,False,3.5,2.0,1,2018/19
83,Aaron_Lennon_83,unknown,15,19,0,0,0,0.3,2.4,0.6,0.0,12,True,2.5,1.8,1,2018/19
83,Aaron_Lennon_83,unknown,16,18,0,0,0,0.0,0.0,0.3,0.0,3,True,2.5,1.6,1,2018/19
83,Aaron_Lennon_83,unknown,17,90,0,0,0,2.8,11.4,14.1,2.0,17,False,3.5,1.4,2,2018/19
199,Aaron_Mooy_199,unknown,1,90,0,0,0,3.8,20.2,18.2,0.0,6,True,2.5,0.0,2,2018/19
199,Aaron_Mooy_199,unknown,3,90,0,0,1,3.0,12.4,17.3,0.0,5,True,2.5,2.5,3,2018/19
199,Aaron_Mooy_199,unknown,4,90,0,0,0,3.8,20.0,2.9,15.0,8,False,3.5,2.3333333333333335,2,2018/19
199,Aaron_Mooy_199,unknown,5,90,0,0,0,5.8,9.4,26.5,22.0,7,True,2.5,2.25,2,2018/19
199,Aaron_Mooy_199,unknown,6,90,0,0,0,1.3,8.2,3.5,1.0,11,False,3.5,2.2,2,2018/19
199,Aaron_Mooy_199,unknown,7,90,0,0,0,3.2,7.4,19.6,5.0,17,True,2.5,2.2,2,2018/19
199,Aaron_Mooy_199,unknown,8,90,0,0,0,11.6,16.6,63.9,35.0,4,False,3.5,2.0,2,2018/19
199,Aaron_Mooy_199,unknown,9,90,0,0,0,5.1,21.2,22.2,8.0,12,True,2.5,2.0,2,2018/19
199,Aaron_Mooy_199,unknown,10,90,0,0,0,11.8,20.6,53.2,44.0,18,False,3.5,1.8,1,2018/19
199,Aaron_Mooy_199,unknown,11,90,0,0,1,5.9,18.0,34.5,6.0,9,True,2.5,2.0,3,2018/19
199,Aaron_Mooy_199,unknown,12,90,0,0,0,4.5,13.4,23.0,9.0,19,True,2.5,2.0,2,2018/19
199,Aaron_Mooy_199,unknown,13,90,2,0,1,15.2,84.8,36.8,30.0,20,False,3.5,4.8,16,2018/19
199,Aaron_Mooy_199,unknown,14,62,0,0,0,3.5,11.4,16.1,7.0,3,True,2.5,4.8,2,2018/19
199,Aaron_Mooy_199,unknown,15,90,0,0,0,16.2,25.0,103.3,34.0,2,False,3.5,4.8,1,2018/19
199,Aaron_Mooy_199,unknown,16,90,0,0,0,3.2,15.0,16.6,0.0,1,False,3.5,4.6,2,2018/19
199,Aaron_Mooy_199,unknown,24,35,0,0,0,2.5,5.2,5.0,15.0,8,True,2.5,2.0,1,2018/19
199,Aaron_Mooy_199,unknown,25,90,0,0,0,6.8,16.2,30.1,22.0,6,False,3.5,2.0,2,2018/19
