player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
534,Aaron_Connolly_534,unknown,4,24,0,0,0,0.0,0.2,0.1,0.0,11,False,3.5,0.0,1,2019/20
534,Aaron_Connolly_534,unknown,5,6,0,0,0,2.2,1.0,0.3,21.0,5,True,2.5,1.0,1,2019/20
534,Aaron_Connolly_534,unknown,6,20,0,0,0,2.5,2.0,4.8,18.0,13,False,3.5,1.0,1,2019/20
534,Aaron_Connolly_534,unknown,7,25,0,0,0,0.1,0.2,0.6,0.0,6,False,3.5,1.0,1,2019/20
534,Aaron_Connolly_534,unknown,8,79,2,0,1,20.1,70.2,23.8,107.0,17,True,2.5,1.0,13,2019/20
534,Aaron_Connolly_534,unknown,9,45,0,0,0,3.6,4.4,10.6,21.0,2,False,3.5,3.4,1,2019/20
534,Aaron_Connolly_534,unknown,10,79,0,2,0,0.2,0.0,0.3,2.0,8,True,2.5,3.4,8,2019/20
534,Aaron_Connolly_534,unknown,11,85,0,0,1,4.8,0.0,5.8,46.0,14,True,2.5,4.8,2,2019/20
534,Aaron_Connolly_534,unknown,12,45,0,0,0,0.3,0.0,1.3,4.0,12,False,3.5,5.0,1,2019/20
534,Aaron_Connolly_534,unknown,14,75,0,0,0,2.0,1.2,1.7,17.0,10,False,3.5,2.8,2,2019/20
534,Aaron_Connolly_534,unknown,15,75,0,0,0,3.4,6.2,0.3,27.0,1,False,3.5,3.0,2,2019/20
534,Aaron_Connolly_534,unknown,18,45,0,0,0,2.4,2.2,1.0,21.0,15,True,2.5,1.6,1,2019/20
534,Aaron_Connolly_534,unknown,19,67,0,0,0,0.5,0.0,1.3,6.0,17,False,3.5,1.6,2,2019/20
534,Aaron_Connolly_534,unknown,21,45,0,0,0,3.3,3.4,0.6,29.0,6,True,2.5,1.4,1,2019/20
534,Aaron_Connolly_534,unknown,23,67,0,0,1,3.8,0.0,10.4,28.0,2,True,2.5,2.0,2,2019/20
534,Aaron_Connolly_534,unknown,24,30,0,0,0,0.0,0.0,0.0,0.0,3,False,3.5,2.0,1,2019/20
534,Aaron_Connolly_534,unknown,27,15,0,0,0,0.0,0.0,0.0,0.0,15,False,3.5,1.6,1,2019/20
534,Aaron_Connolly_534,unknown,39,19,0,1,0,3.1,17.2,13.3,0.0,1,True,2.5,3.3333333333333335,4,2019/20
534,Aaron_Connolly_534,unknown,40,81,0,0,1,7.2,6.6,12.2,53.0,9,False,3.5,4.5,2,2019/20
534,Aaron_Connolly_534,unknown,41,86,0,0,0,1.1,1.4,0.1,9.0,12,True,2.5,8.0,2,2019/20
534,Aaron_Connolly_534,unknown,42,71,0,0,1,2.4,0.0,0.8,24.0,14,False,3.5,0.0,2,2019/20
534,Aaron_Connolly_534,unknown,43,19,0,0,0,0.4,0.0,0.1,6.0,10,True,2.5,0.0,1,2019/20
534,Aaron_Connolly_534,unknown,44,58,0,0,0,0.2,0.0,1.1,2.0,11,True,2.5,0.0,1,2019/20
534,Aaron_Connolly_534,unknown,47,89,1,0,0,12.4,34.4,0.9,89.0,5,False,3.5,0.0,8,2019/20
376,Aaron_Cresswell_376,unknown,1,90,0,0,0,1.1,9.0,1.5,0.0,11,True,2.5,0.0,0,2019/20
376,Aaron_Cresswell_376,unknown,6,90,1,0,1,5.6,43.8,2.2,10.0,12,True,2.5,5.0,14,2019/20
376,Aaron_Cresswell_376,unknown,7,90,1,0,0,8.8,40.8,3.9,43.0,3,False,3.5,5.0,7,2019/20
376,Aaron_Cresswell_376,unknown,8,83,0,0,0,1.8,13.0,1.3,4.0,7,True,2.5,2.4,2,2019/20
376,Aaron_Cresswell_376,unknown,10,90,0,0,0,4.2,17.4,3.8,21.0,15,True,2.5,3.6,2,2019/20
376,Aaron_Cresswell_376,unknown,11,90,0,0,0,1.9,7.4,7.8,4.0,13,True,2.5,3.2,0,2019/20
376,Aaron_Cresswell_376,unknown,12,90,0,0,0,5.1,15.0,13.5,22.0,5,False,3.5,3.2,1,2019/20
376,Aaron_Cresswell_376,unknown,13,90,0,0,0,4.2,21.2,12.9,8.0,17,True,2.5,4.2,1,2019/20
376,Aaron_Cresswell_376,unknown,14,90,1,0,1,8.2,49.2,16.1,17.0,6,False,3.5,4.0,14,2019/20
376,Aaron_Cresswell_376,unknown,15,90,0,0,0,1.5,10.4,3.6,1.0,20,False,3.5,2.2,0,2019/20
376,Aaron_Cresswell_376,unknown,16,50,0,0,0,1.6,13.8,2.5,0.0,1,True,2.5,2.6,0,2019/20
376,Aaron_Cresswell_376,unknown,17,90,0,0,1,1.2,8.8,3.3,0.0,16,False,3.5,3.0,6,2019/20
