player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
457,Aaron_Cresswell_457,unknown,1,90,0,0,0,4.1,22.0,18.7,0.0,13,True,2.5,0.0,1,2022/23
457,Aaron_Cresswell_457,unknown,2,90,0,0,0,8.1,14.6,65.8,1.0,16,False,3.5,1.0,2,2022/23
457,Aaron_Cresswell_457,unknown,3,90,0,0,0,6.7,10.2,38.8,18.0,5,True,2.5,1.5,0,2022/23
457,Aaron_Cresswell_457,unknown,4,90,0,0,1,2.8,13.8,5.8,8.0,2,False,3.5,1.0,6,2022/23
457,Aaron_Cresswell_457,unknown,5,71,0,0,0,2.9,27.0,1.5,0.0,18,True,2.5,2.25,2,2022/23
457,Aaron_Cresswell_457,unknown,8,90,0,0,0,5.3,11.0,31.8,10.0,8,False,3.5,2.4,2,2022/23
457,Aaron_Cresswell_457,unknown,9,90,0,0,1,2.8,15.8,12.1,0.0,20,True,2.5,3.0,5,2022/23
457,Aaron_Cresswell_457,unknown,10,90,0,0,0,6.9,24.2,42.8,2.0,9,True,2.5,3.4,2,2022/23
457,Aaron_Cresswell_457,unknown,11,90,0,0,0,7.1,21.0,47.9,2.0,17,False,3.5,2.8,3,2022/23
457,Aaron_Cresswell_457,unknown,12,90,0,0,0,5.8,27.2,30.9,0.0,12,False,3.5,2.8,2,2022/23
457,Aaron_Cresswell_457,unknown,13,90,0,0,1,10.5,28.0,59.6,17.0,3,True,2.5,4.0,8,2022/23
457,Aaron_Cresswell_457,unknown,14,90,0,0,0,3.4,15.4,16.5,2.0,14,False,3.5,3.4,2,2022/23
457,Aaron_Cresswell_457,unknown,15,90,0,0,0,2.4,9.0,15.0,0.0,7,True,2.5,3.2,1,2022/23
457,Aaron_Cresswell_457,unknown,16,90,0,0,0,8.0,20.6,59.3,0.0,10,True,2.5,2.8,1,2022/23
457,Aaron_Cresswell_457,unknown,17,90,0,0,0,1.5,9.8,4.8,0.0,1,False,3.5,2.6,1,2022/23
457,Aaron_Cresswell_457,unknown,18,90,0,0,0,3.5,17.4,16.6,1.0,4,True,2.5,1.2,1,2022/23
457,Aaron_Cresswell_457,unknown,19,22,0,0,0,0.3,2.6,0.6,0.0,11,False,3.5,1.0,1,2022/23
