player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
78,Aaron_Connolly_78,unknown,1,45,0,0,0,3.4,1.2,0.3,32.0,5,True,2.5,0.0,1,2020/21
78,Aaron_Connolly_78,unknown,2,89,1,0,1,6.9,34.8,11.3,23.0,14,False,3.5,1.0,8,2020/21
78,Aaron_Connolly_78,unknown,3,73,0,0,0,1.9,0.0,12.1,8.0,13,True,2.5,4.5,2,2020/21
78,Aaron_Connolly_78,unknown,4,65,0,0,0,0.7,3.0,0.3,4.0,7,False,3.5,3.6666666666666665,2,2020/21
78,Aaron_Connolly_78,unknown,5,12,0,1,0,3.0,17.2,10.3,2.0,6,False,3.5,3.25,4,2020/21
78,Aaron_Connolly_78,unknown,8,4,0,0,0,0.0,0.2,0.0,0.0,4,True,2.5,2.2,1,2020/21
78,Aaron_Connolly_78,unknown,10,62,0,0,0,4.0,0.0,12.0,29.0,11,True,2.5,2.0,2,2020/21
78,Aaron_Connolly_78,unknown,11,63,0,0,0,3.8,1.4,1.1,35.0,16,True,2.5,1.6,2,2020/21
78,Aaron_Connolly_78,unknown,12,28,0,0,0,0.2,2.0,0.0,0.0,9,False,3.5,2.4,1,2020/21
78,Aaron_Connolly_78,unknown,14,90,0,0,0,4.8,2.0,12.0,34.0,15,True,2.5,2.0,2,2020/21
78,Aaron_Connolly_78,unknown,17,45,1,0,0,8.7,37.0,0.0,50.0,20,True,2.5,1.4,5,2020/21
78,Aaron_Connolly_78,unknown,21,11,0,0,0,1.9,0.0,1.3,18.0,17,True,2.5,1.0,1,2020/21
78,Aaron_Connolly_78,unknown,22,7,0,0,0,0.2,1.0,0.6,0.0,11,False,3.5,1.0,1,2020/21
78,Aaron_Connolly_78,unknown,23,61,0,0,0,1.5,0.0,1.6,15.0,4,False,3.5,0.0,2,2020/21
78,Aaron_Connolly_78,unknown,26,60,0,0,0,4.0,1.0,0.4,39.0,18,False,3.5,0.0,2,2020/21
78,Aaron_Connolly_78,unknown,33,23,0,0,0,1.0,2.2,0.0,8.0,15,False,3.5,0.0,1,2020/21
78,Aaron_Connolly_78,unknown,38,45,0,0,0,2.2,1.2,10.8,10.0,1,False,3.5,0.0,1,2020/21
435,Aaron_Cresswell_435,unknown,1,90,0,0,0,2.2,10.4,11.2,0.0,14,True,2.5,0.0,1,2020/21
435,Aaron_Cresswell_435,unknown,2,90,0,0,0,6.2,27.0,35.0,0.0,1,False,3.5,1.0,1,2020/21
435,Aaron_Cresswell_435,unknown,3,90,0,0,1,8.8,35.8,52.5,0.0,20,True,2.5,1.0,7,2020/21
435,Aaron_Cresswell_435,unknown,4,90,0,2,1,10.5,52.8,52.5,0.0,9,False,3.5,3.0,15,2020/21
435,Aaron_Cresswell_435,unknown,5,90,0,1,0,6.8,32.6,34.0,1.0,17,False,3.5,6.0,5,2020/21
435,Aaron_Cresswell_435,unknown,6,90,0,0,0,2.4,9.4,14.8,0.0,12,True,2.5,5.8,2,2020/21
435,Aaron_Cresswell_435,unknown,7,90,0,0,0,2.4,23.4,0.5,0.0,11,False,3.5,6.0,1,2020/21
435,Aaron_Cresswell_435,unknown,8,90,0,0,1,9.8,25.0,64.7,8.0,8,True,2.5,6.0,6,2020/21
435,Aaron_Cresswell_435,unknown,9,90,0,0,1,4.0,19.4,20.5,0.0,15,False,3.5,5.8,7,2020/21
435,Aaron_Cresswell_435,unknown,10,90,0,0,0,1.9,14.6,4.3,0.0,2,True,2.5,4.2,2,2020/21
435,Aaron_Cresswell_435,unknown,11,90,0,0,0,5.2,14.4,30.8,7.0,13,True,2.5,3.6,1,2020/21
435,Aaron_Cresswell_435,unknown,12,90,0,1,0,6.3,33.2,29.3,0.0,10,False,3.5,3.4,5,2020/21
435,Aaron_Cresswell_435,unknown,13,90,0,0,0,1.1,3.2,6.7,1.0,6,True,2.5,4.2,2,2020/21
435,Aaron_Cresswell_435,unknown,14,90,0,0,0,3.9,10.0,20.6,8.0,5,False,3.5,3.4,1,2020/21
435,Aaron_Cresswell_435,unknown,15,90,0,1,0,4.4,13.0,22.9,8.0,3,True,2.5,2.2,4,2020/21
435,Aaron_Cresswell_435,unknown,16,90,0,0,1,2.0,8.6,9.3,2.0,16,False,3.5,2.6,6,2020/21
435,Aaron_Cresswell_435,unknown,17,90,0,1,1,2.6,6.4,7.1,12.0,7,False,3.5,3.6,11,2020/21
435,Aaron_Cresswell_435,unknown,19,90,0,0,0,6.8,25.0,43.0,0.0,18,True,2.5,4.8,2,2020/21
435,Aaron_Cresswell_435,unknown,19,90,0,0,1,1.8,14.4,3.5,0.0,4,True,2.5,4.8,8,2020/21
435,Aaron_Cresswell_435,unknown,20,90,0,1,0,4.7,20.4,22.1,4.0,6,False,3.5,6.2,5,2020/21
435,Aaron_Cresswell_435,unknown,21,90,0,1,0,1.7,14.4,0.8,2.0,11,True,2.5,6.4,4,2020/21
435,Aaron_Cresswell_435,unknown,22,90,0,0,0,5.1,12.8,24.8,13.0,2,False,3.5,6.0,1,2020/21
435,Aaron_Cresswell_435,unknown,23,90,0,0,1,5.3,16.2,35.3,1.0,8,False,3.5,4.0,9,2020/21
435,Aaron_Cresswell_435,unknown,24,90,0,1,1,6.1,29.8,29.9,1.0,15,True,2.5,5.4,12,2020/21
435,Aaron_Cresswell_435,unknown,25,90,0,0,0,4.3,23.4,19.1,0.0,17,True,2.5,6.2,2,2020/21
435,Aaron_Cresswell_435,unknown,26,90,0,0,0,3.8,12.8,25.3,0.0,12,False,3.5,5.6,1,2020/21
435,Aaron_Cresswell_435,unknown,27,90,0,1,1,7.8,33.0,36.8,8.0,10,True,2.5,5.0,12,2020/21
435,Aaron_Cresswell_435,unknown,28,90,0,0,0,1.9,17.2,2.0,0.0,13,False,3.5,7.2,2,2020/21
