player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
443,Aaron_Cresswell,unknown,1,9,0,0,0,1.9,0.4,0.6,18.0,12,False,3.5,0.0,0,2017/18
443,Aaron_Cresswell,unknown,2,90,0,0,0,7.4,21.2,52.9,0.0,14,False,3.5,0.0,1,2017/18
443,Aaron_Cresswell,unknown,3,90,0,0,0,2.4,11.2,1.6,11.0,13,False,3.5,0.5,1,2017/18
443,Aaron_Cresswell,unknown,4,90,0,0,1,6.2,14.2,47.1,1.0,8,True,2.5,0.6666666666666666,6,2017/18
443,Aaron_Cresswell,unknown,5,90,0,0,1,4.6,11.2,34.3,0.0,19,False,3.5,2.0,9,2017/18
443,Aaron_Cresswell,unknown,6,90,0,0,0,2.8,11.4,14.3,2.0,17,True,2.5,3.4,1,2017/18
443,Aaron_Cresswell,unknown,7,90,0,0,1,5.7,22.8,33.8,0.0,16,True,2.5,3.6,6,2017/18
443,Aaron_Cresswell,unknown,8,90,0,0,0,0.8,6.4,1.3,0.0,4,False,3.5,4.6,2,2017/18
443,Aaron_Cresswell,unknown,10,45,0,1,0,3.7,23.6,11.2,2.0,6,False,3.5,4.4,4,2017/18
443,Aaron_Cresswell,unknown,11,90,0,0,0,1.4,12.6,1.8,0.0,10,True,2.5,2.6,0,2017/18
443,Aaron_Cresswell,unknown,12,90,0,0,0,0.8,4.6,1.4,2.0,18,False,3.5,2.6,1,2017/18
443,Aaron_Cresswell,unknown,13,90,0,0,0,3.6,20.2,16.2,0.0,9,True,2.5,1.8,2,2017/18
443,Aaron_Cresswell,unknown,14,90,0,0,0,1.2,4.4,1.9,6.0,7,False,3.5,1.4,0,2017/18
443,Aaron_Cresswell,unknown,15,90,0,1,0,7.8,49.2,28.3,0.0,11,False,3.5,1.6,5,2017/18
443,Aaron_Cresswell,unknown,16,90,0,0,1,3.0,18.6,11.3,0.0,5,True,2.5,2.6,5,2017/18
443,Aaron_Cresswell,unknown,17,90,0,0,1,2.3,21.6,1.1,0.0,1,True,2.5,3.6,6,2017/18
443,Aaron_Cresswell,unknown,18,90,0,0,1,4.5,29.6,15.4,0.0,15,False,3.5,4.8,8,2017/18
443,Aaron_Cresswell,unknown,19,90,0,0,0,9.2,15.4,68.8,8.0,13,True,2.5,5.0,1,2017/18
443,Aaron_Cresswell,unknown,20,90,0,1,0,4.1,25.8,15.0,0.0,2,False,3.5,4.6,3,2017/18
443,Aaron_Cresswell,unknown,22,75,0,1,0,5.5,29.6,24.3,1.0,19,True,2.5,5.0,7,2017/18
