player_id,web_name,team,gw,minutes,goals_scored,assists,clean_sheets,ict_index,influence,creativity,threat,opponent_team,was_home,fixture_difficulty,form,total_points,season
530,Aaron_Cresswell_530,unknown,10,84,0,0,0,3.1,10.0,20.8,0.0,9,True,2.5,1.0,2,2023/24
530,Aaron_Cresswell_530,unknown,12,1,0,0,0,0.0,0.0,0.0,0.0,16,True,2.5,1.0,1,2023/24
530,Aaron_Cresswell_530,unknown,16,45,0,0,0,0.7,5.2,1.3,0.0,10,False,3.5,1.0,-1,2023/24
530,Aaron_Cresswell_530,unknown,24,14,0,0,0,0.0,0.0,0.0,0.0,1,True,2.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,28,90,0,0,0,5.8,17.2,41.2,0.0,6,True,2.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,29,6,0,0,0,0.1,1.0,0.3,0.0,2,True,2.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,32,36,0,0,0,0.8,6.8,1.1,0.0,20,False,3.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,34,45,0,0,0,0.5,4.2,0.7,0.0,8,False,3.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,36,14,0,0,0,0.3,2.4,0.5,0.0,7,False,3.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,37,6,0,0,0,0.3,0.4,0.3,2.0,12,True,2.5,0.0,1,2023/24
530,Aaron_Cresswell_530,unknown,38,90,0,0,0,2.3,11.6,11.0,0.0,13,False,3.5,0.0,1,2023/24
104,Aaron_Hickey_104,unknown,1,71,0,0,0,2.6,11.0,10.8,4.0,18,True,2.5,0.0,0,2023/24
104,Aaron_Hickey_104,unknown,2,77,0,0,1,0.2,0.0,1.5,0.0,10,False,3.5,0.0,5,2023/24
104,Aaron_Hickey_104,unknown,3,90,0,0,0,1.8,12.4,3.8,2.0,8,True,2.5,2.5,2,2023/24
104,Aaron_Hickey_104,unknown,4,81,0,0,0,1.8,15.6,1.2,1.0,3,True,2.5,2.3333333333333335,1,2023/24
104,Aaron_Hickey_104,unknown,5,81,0,0,0,3.2,10.0,1.3,21.0,15,False,3.5,2.0,1,2023/24
104,Aaron_Hickey_104,unknown,6,72,0,0,0,0.6,0.0,2.3,5.0,9,True,2.5,1.8,1,2023/24
104,Aaron_Hickey_104,unknown,7,68,0,0,0,0.7,2.0,4.7,0.0,16,False,3.5,2.0,1,2023/24
104,Aaron_Hickey_104,unknown,8,90,0,0,0,0.0,0.0,0.8,2.0,14,False,3.5,1.2,0,2023/24
104,Aaron_Hickey_104,unknown,10,83,0,0,1,2.0,15.6,2.0,2.0,7,False,3.5,1.8,6,2023/24
17,Aaron_Ramsdale_17,unknown,1,90,0,0,0,1.3,12.6,0.0,0.0,16,True,2.5,0.0,2,2023/24
17,Aaron_Ramsdale_17,unknown,2,90,0,0,1,1.5,15.4,0.0,0.0,8,False,3.5,2.0,6,2023/24
17,Aaron_Ramsdale_17,unknown,3,90,0,0,0,1.2,12.2,0.0,0.0,10,True,2.5,4.0,1,2023/24
17,Aaron_Ramsdale_17,unknown,4,90,0,0,0,1.1,10.8,0.0,0.0,14,True,2.5,3.0,2,2023/24
17,Aaron_Ramsdale_17,unknown,13,90,0,0,1,0.5,4.8,0.0,0.0,4,False,3.5,0.0,6,2023/24
17,Aaron_Ramsdale_17,unknown,28,90,0,0,0,1.7,17.4,0.0,0.0,4,True,2.5,0.0,3,2023/24
675,Aaron_Ramsey_675,unknown,3,22,0,0,0,0.2,1.2,1.0,0.0,2,True,2.5,0.0,1,2023/24
675,Aaron_Ramsey_675,unknown,6,72,0,0,0,4.6,14.2,15.9,16.0,14,True,2.5,1.6666666666666667,2,2023/24
675,Aaron_Ramsey_675,unknown,7,66,0,0,0,0.2,0.0,0.8,2.0,15,False,3.5,1.5,2,2023/24
675,Aaron_Ramsey_675,unknown,7,19,0,0,0,0.1,1.0,0.3,0.0,12,False,3.5,1.4,1,2023/24
675,Aaron_Ramsey_675,unknown,8,29,0,0,0,0.7,6.0,1.3,0.0,7,True,2.5,1.4,1,2023/24
675,Aaron_Ramsey_675,unknown,12,10,0,0,0,0.1,0.4,0.6,0.0,1,False,3.5,1.0,1,2023/24
675,Aaron_Ramsey_675,unknown,13,17,0,0,0,0.7,0.2,1.1,6.0,19,True,2.5,1.0,1,2023/24
675,Aaron_Ramsey_675,unknown,16,20,0,0,0,0.1,0.2,0.3,0.0,5,False,3.5,1.4,1,2023/24
675,Aaron_Ramsey_675,unknown,19,1,0,0,0,0.5,4.8,0.0,0.0,11,True,2.5,1.5,1,2023/24
675,Aaron_Ramsey_675,unknown,20,31,0,0,0,0.1,1.0,0.3,0.0,2,False,3.5,1.0,1,2023/24
675,Aaron_Ramsey_675,unknown,22,31,0,0,0,0.5,3.2,1.6,0.0,13,False,3.5,0.0,1,2023/24
675,Aaron_Ramsey_675,unknown,23,62,0,0,0,3.3,9.8,4.1,19.0,10,True,2.5,0.0,2,2023/24
675,Aaron_Ramsey_675,unknown,24,80,0,0,0,1.6,9.2,0.4,6.0,11,False,3.5,0.0,2,2023/24
675,Aaron_Ramsey_675,unknown,25,62,0,0,0,0.0,0.0,0.3,4.0,1,True,2.5,0.0,1,2023/24
401,Aaron_Wan-Bissaka_401,unknown,1,90,0,1,1,8.9,45.6,37.4,6.0,20,True,2.5,0.0,12,2023/24
401,Aaron_Wan-Bissaka_401,unknown,2,65,0,0,0,2.0,5.8,12.2,2.0,18,False,3.5,12.0,1,2023/24
401,Aaron_Wan-Bissaka_401,unknown,3,90,0,0,0,2.7,18.8,5.8,2.0,16,True,2.5,6.5,0,2023/24
401,Aaron_Wan-Bissaka_401,unknown,4,90,0,0,0,2.9,27.2,1.6,0.0,1,False,3.5,4.333333333333333,1,2023/24
